Datetime;Area of dayzone / m2;Area of nightzone / m2;Q heating system building / W;TSensor of dayzone / K;TSensor of nightzone / K
15144000;64.0;64.0;0.0;298.857269287;299.165679932
15144600;64.0;64.0;0.0;298.857757568;299.177398682
15145200;64.0;64.0;0.0;298.858642578;299.186157227
15145800;64.0;64.0;0.0;298.901824951;299.164337158
15146400;64.0;64.0;0.0;298.932037354;299.153686523
15147000;64.0;64.0;0.0;298.955108643;299.149780273
15147600;64.0;64.0;0.0;298.981750488;299.152770996
15148200;64.0;64.0;0.0;298.997009277;299.159057617
15148800;64.0;64.0;0.0;299.007324219;299.165588379
15149400;64.0;64.0;0.0;299.016845703;299.172943115
15150000;64.0;64.0;0.0;299.030273438;299.185424805
15150600;64.0;64.0;0.0;299.044036865;299.199920654
15151200;64.0;64.0;0.0;299.058135986;299.216125488
15151800;64.0;64.0;0.0;299.072570801;299.233825684
15152400;64.0;64.0;0.0;299.087341309;299.252807617
15153000;64.0;64.0;0.0;299.102355957;299.272827148
15153600;64.0;64.0;0.0;299.117614746;299.293823242
15154200;64.0;64.0;0.0;299.133148193;299.315704346
15154800;64.0;64.0;0.0;299.148956299;299.338439941
15155400;64.0;64.0;0.0;299.165161133;299.362060547
15156000;64.0;64.0;0.0;299.181671143;299.386474609
15156600;64.0;64.0;0.0;299.198364258;299.411437988
15157200;64.0;64.0;0.0;299.215026855;299.436676025
15157800;64.0;64.0;0.0;299.231384277;299.46182251
15158400;64.0;64.0;0.0;299.247344971;299.486633301
15159000;64.0;64.0;0.0;299.2628479;299.510925293
15159600;64.0;64.0;0.0;299.277954102;299.534729004
15160200;64.0;64.0;0.0;299.299072266;299.568023682
15160800;64.0;64.0;0.0;299.314483643;299.592315674
15161400;64.0;64.0;0.0;299.321563721;299.60345459
15162000;64.0;64.0;0.0;299.343536377;299.6378479
15162600;64.0;64.0;0.0;299.358001709;299.660369873
15163200;64.0;64.0;0.0;299.369934082;299.678833008
15163800;64.0;64.0;0.0;299.383758545;299.700195312
15164400;64.0;64.0;0.0;299.399658203;299.724487305
15165000;64.0;64.0;0.0;299.40612793;299.734375
15165600;64.0;64.0;0.0;299.420501709;299.756317139
15166200;64.0;64.0;0.0;299.434783936;299.778198242
15166800;64.0;64.0;0.0;299.448913574;299.799957275
15167400;64.0;64.0;0.0;299.462493896;299.821166992
15168000;64.0;64.0;0.0;299.476959229;299.844177246
15168600;64.0;64.0;0.0;299.489837646;299.865020752
15169200;64.0;64.0;0.0;299.497192383;299.877044678
15169800;64.0;64.0;0.0;299.506652832;299.89251709
15170400;64.0;64.0;0.0;299.514831543;299.905639648
15171000;64.0;64.0;0.0;299.526611328;299.923706055
15171600;64.0;64.0;0.0;299.529205322;299.927520752
15172200;64.0;64.0;0.0;299.535430908;299.936309814
15172800;64.0;64.0;0.0;299.541107178;299.943817139
15173400;64.0;64.0;0.0;299.546264648;299.950164795
15174000;64.0;64.0;0.0;299.550933838;299.955444336
15174600;64.0;64.0;0.0;299.555023193;299.959655762
15175200;64.0;64.0;0.0;299.559082031;299.96307373
15175800;64.0;64.0;0.0;299.561035156;299.964202881
15176400;64.0;64.0;0.0;299.562774658;299.964263916
15177000;64.0;64.0;0.0;299.563781738;299.960723877
15177600;64.0;64.0;0.0;299.56350708;299.957763672
15178200;64.0;64.0;0.0;299.563140869;299.955230713
15178800;64.0;64.0;0.0;299.561981201;299.949981689
15179400;64.0;64.0;0.0;299.559906006;299.94241333
15180000;64.0;64.0;0.0;299.558074951;299.936523438
15180600;64.0;64.0;0.0;299.555389404;299.928710938
15181200;64.0;64.0;0.0;299.552215576;299.920227051
15181800;64.0;64.0;0.0;299.633575439;299.915161133
15182400;64.0;64.0;0.0;299.691314697;299.90814209
15183000;64.0;64.0;0.0;299.732666016;299.899627686
15183600;64.0;64.0;0.0;299.761230469;299.889678955
15184200;64.0;64.0;0.0;299.780456543;299.878356934
15184800;64.0;64.0;0.0;299.795288086;299.862060547
15185400;64.0;64.0;0.0;299.803253174;299.843444824
15186000;64.0;64.0;0.0;299.805877686;299.829437256
15186600;64.0;64.0;0.0;299.806518555;299.809112549
15187200;64.0;64.0;0.0;299.806091309;299.799133301
15187800;64.0;64.0;0.0;299.804626465;299.784759521
15188400;64.0;64.0;0.0;299.80178833;299.765625
15189000;64.0;64.0;0.0;299.798217773;299.745574951
15189600;64.0;64.0;0.0;299.794189453;299.724822998
15190200;64.0;64.0;0.0;299.790008545;299.703735352
15190800;64.0;64.0;0.0;299.785980225;299.68270874
15191400;64.0;64.0;0.0;299.782012939;299.661712646
15192000;64.0;64.0;0.0;299.778076172;299.640838623
15192600;64.0;64.0;0.0;299.774078369;299.620056152
15193200;64.0;64.0;0.0;299.769866943;299.599243164
15193800;64.0;64.0;0.0;299.765380859;299.578338623
15194400;64.0;64.0;0.0;299.760498047;299.557250977
15195000;64.0;64.0;0.0;299.755218506;299.535980225
15195600;64.0;64.0;0.0;299.749542236;299.51449585
15196200;64.0;64.0;0.0;299.743499756;299.492797852
15196800;64.0;64.0;0.0;299.737030029;299.470825195
15197400;64.0;64.0;0.0;299.730072021;299.448516846
15198000;64.0;64.0;0.0;299.722717285;299.425933838
15198600;64.0;64.0;0.0;299.715057373;299.403167725
15199200;64.0;64.0;0.0;299.707214355;299.380310059
15199800;64.0;64.0;0.0;299.573822021;299.387298584
15200400;64.0;64.0;0.0;299.474975586;299.38571167
15201000;64.0;64.0;0.0;299.398071289;299.379241943
15201600;64.0;64.0;0.0;299.337890625;299.369384766
15202200;64.0;64.0;0.0;299.289733887;299.357208252
15202800;64.0;64.0;0.0;299.249938965;299.343231201
15203400;64.0;64.0;0.0;299.21585083;299.327789307
15204000;64.0;64.0;0.0;299.185913086;299.311157227
15204600;64.0;64.0;0.0;299.158843994;299.293518066
15205200;64.0;64.0;0.0;299.133850098;299.275085449
15205800;64.0;64.0;0.0;299.11026001;299.255859375
15206400;64.0;64.0;0.0;299.087585449;299.235992432
15207000;64.0;64.0;0.0;299.06552124;299.215423584
15207600;64.0;64.0;0.0;299.043701172;299.194122314
15208200;64.0;64.0;0.0;299.00894165;299.158630371
15208800;64.0;64.0;0.0;298.993652344;299.142578125
15209400;64.0;64.0;0.0;298.978240967;299.126068115
15210000;64.0;64.0;0.0;298.956390381;299.102294922
15210600;64.0;64.0;0.0;298.934631348;299.07824707
15211200;64.0;64.0;0.0;298.91317749;299.054168701
15211800;64.0;64.0;0.0;298.892059326;299.030181885
15212400;64.0;64.0;0.0;298.871368408;299.006439209
15213000;64.0;64.0;0.0;298.851104736;298.982940674
15213600;64.0;64.0;0.0;298.831176758;298.959716797
15214200;64.0;64.0;0.0;298.811553955;298.936706543
15214800;64.0;64.0;0.0;298.792114258;298.913848877
15215400;64.0;64.0;0.0;298.772857666;298.891204834
15216000;64.0;64.0;0.0;298.753814697;298.868804932
15216600;64.0;64.0;0.0;298.735015869;298.846710205
15217200;64.0;64.0;0.0;298.716522217;298.825042725
15217800;64.0;64.0;0.0;298.698425293;298.803894043
15218400;64.0;64.0;0.0;298.68069458;298.783294678
15219000;64.0;64.0;0.0;298.663360596;298.763244629
15219600;64.0;64.0;0.0;298.646514893;298.743896484
15220200;64.0;64.0;0.0;298.630340576;298.725494385
15220800;64.0;64.0;0.0;298.615203857;298.708496094
15221400;64.0;64.0;0.0;298.602081299;298.694122314
15222000;64.0;64.0;0.0;298.592102051;298.683837891
15222600;64.0;64.0;0.0;298.586151123;298.678894043
15223200;64.0;64.0;0.0;298.584472656;298.679595947
15223800;64.0;64.0;0.0;298.580993652;298.679016113
15224400;64.0;64.0;0.0;298.576293945;298.677124023
15225000;64.0;64.0;0.0;298.571258545;298.674835205
15225600;64.0;64.0;0.0;298.565948486;298.672332764
15226200;64.0;64.0;0.0;298.559295654;298.668487549
15226800;64.0;64.0;0.0;298.55255127;298.664581299
15227400;64.0;64.0;0.0;298.546020508;298.661193848
15228000;64.0;64.0;0.0;298.539886475;298.658660889
15228600;64.0;64.0;0.0;298.534332275;298.657226562
15229200;64.0;64.0;0.0;298.529449463;298.657012939
15229800;64.0;64.0;0.0;298.525268555;298.658050537
15230400;64.0;64.0;0.0;298.521789551;298.660308838
15231000;64.0;64.0;0.0;298.518920898;298.663757324
15231600;64.0;64.0;0.0;298.516601562;298.668212891
15232200;64.0;64.0;0.0;298.556030273;298.640014648
15232800;64.0;64.0;0.0;298.582061768;298.62310791
15233400;64.0;64.0;0.0;298.600585938;298.612792969
15234000;64.0;64.0;0.0;298.614227295;298.606964111
15234600;64.0;64.0;0.0;298.624603271;298.604309082
15235200;64.0;64.0;0.0;298.632873535;298.603973389
15235800;64.0;64.0;0.0;298.639770508;298.605377197
15236400;64.0;64.0;0.0;298.645904541;298.60824585
15237000;64.0;64.0;0.0;298.651580811;298.612304688
15237600;64.0;64.0;0.0;298.657012939;298.617340088
15238200;64.0;64.0;0.0;298.665008545;298.626464844
15238800;64.0;64.0;0.0;298.667633057;298.629730225
15239400;64.0;64.0;0.0;298.672912598;298.636779785
15240000;64.0;64.0;0.0;298.681182861;298.648620605
15240600;64.0;64.0;0.0;298.684967041;298.654174805
15241200;64.0;64.0;0.0;298.690338135;298.662414551
15241800;64.0;64.0;0.0;298.692565918;298.665985107
15242400;64.0;64.0;0.0;298.695678711;298.671264648
15243000;64.0;64.0;0.0;298.698425293;298.676177979
15243600;64.0;64.0;0.0;298.700714111;298.680480957
15244200;64.0;64.0;0.0;298.702941895;298.68460083
15244800;64.0;64.0;0.0;298.705474854;298.688934326
15245400;64.0;64.0;0.0;298.708312988;298.693511963
15246000;64.0;64.0;0.0;298.711334229;298.698242188
15246600;64.0;64.0;0.0;298.714508057;298.703125
15247200;64.0;64.0;0.0;298.717803955;298.708068848
15247800;64.0;64.0;0.0;298.721160889;298.713012695
15248400;64.0;64.0;0.0;298.724578857;298.718017578
15249000;64.0;64.0;0.0;298.728149414;298.723052979
15249600;64.0;64.0;0.0;298.731842041;298.728179932
15250200;64.0;64.0;0.0;298.735565186;298.733276367
15250800;64.0;64.0;0.0;298.738952637;298.737945557
15251400;64.0;64.0;0.0;298.741790771;298.741943359
15252000;64.0;64.0;0.0;298.744049072;298.745147705
15252600;64.0;64.0;0.0;298.745758057;298.747619629
15253200;64.0;64.0;0.0;298.747344971;298.749603271
15253800;64.0;64.0;0.0;298.749084473;298.751495361
15254400;64.0;64.0;0.0;298.751312256;298.753570557
15255000;64.0;64.0;0.0;298.75402832;298.75592041
15255600;64.0;64.0;0.0;298.757110596;298.758422852
15256200;64.0;64.0;0.0;298.760253906;298.760864258
15256800;64.0;64.0;0.0;298.763092041;298.762939453
15257400;64.0;64.0;0.0;298.765106201;298.764068604
15258000;64.0;64.0;0.0;298.766204834;298.764221191
15258600;64.0;64.0;0.0;298.76651001;298.763366699
15259200;64.0;64.0;0.0;298.766052246;298.761535645
15259800;64.0;64.0;0.0;298.764801025;298.758666992
15260400;64.0;64.0;0.0;298.762695312;298.754669189
15261000;64.0;64.0;0.0;298.759674072;298.749450684
15261600;64.0;64.0;0.0;298.755767822;298.742980957
15262200;64.0;64.0;0.0;298.75100708;298.735229492
15262800;64.0;64.0;0.0;298.745361328;298.726196289
15263400;64.0;64.0;0.0;298.738830566;298.715789795
15264000;64.0;64.0;0.0;298.731506348;298.704040527
15264600;64.0;64.0;0.0;298.723510742;298.691162109
15265200;64.0;64.0;0.0;298.714996338;298.677307129
15265800;64.0;64.0;0.0;298.706207275;298.662811279
15266400;64.0;64.0;0.0;298.697296143;298.647888184
15267000;64.0;64.0;0.0;298.688262939;298.63269043
15267600;64.0;64.0;0.0;298.679107666;298.617218018
15268200;64.0;64.0;0.0;298.752960205;298.605499268
15268800;64.0;64.0;0.0;298.799926758;298.592010498
15269400;64.0;64.0;0.0;298.831695557;298.577087402
15270000;64.0;64.0;0.0;298.853302002;298.560882568
15270600;64.0;64.0;0.0;298.867767334;298.543579102
15271200;64.0;64.0;0.0;298.876983643;298.525146484
15271800;64.0;64.0;0.0;298.882293701;298.505706787
15272400;64.0;64.0;0.0;298.884552002;298.485290527
15273000;64.0;64.0;0.0;298.884368896;298.463897705
15273600;64.0;64.0;0.0;298.882141113;298.44152832
15274200;64.0;64.0;0.0;298.878082275;298.41809082
15274800;64.0;64.0;0.0;298.872436523;298.393585205
15275400;64.0;64.0;0.0;298.865386963;298.36807251
15276000;64.0;64.0;0.0;298.857208252;298.34173584
15276600;64.0;64.0;0.0;298.848175049;298.314849854
15277200;64.0;64.0;0.0;298.838623047;298.287719727
15277800;64.0;64.0;0.0;298.828796387;298.260620117
15278400;64.0;64.0;0.0;298.818939209;298.233703613
15279000;64.0;64.0;0.0;298.809051514;298.207000732
15279600;64.0;64.0;0.0;298.798706055;298.180084229
15280200;64.0;64.0;0.0;298.781585693;298.138824463
15280800;64.0;64.0;0.0;298.772888184;298.11920166
15281400;64.0;64.0;0.0;298.761749268;298.095123291
15282000;64.0;64.0;0.0;298.747467041;298.065368652
15282600;64.0;64.0;0.0;298.732574463;298.03515625
15283200;64.0;64.0;0.0;298.717132568;298.004516602
15283800;64.0;64.0;0.0;298.70123291;297.973419189
15284400;64.0;64.0;0.0;298.684967041;297.941864014
15285000;64.0;64.0;0.0;298.668395996;297.909912109
15285600;64.0;64.0;0.0;298.651580811;297.877593994
15286200;64.0;64.0;0.0;298.509338379;297.874298096
15286800;64.0;64.0;0.0;298.407928467;297.861541748
15287400;64.0;64.0;0.0;298.330932617;297.84362793
15288000;64.0;64.0;0.0;298.270294189;297.822387695
15288600;64.0;64.0;0.0;298.220550537;297.798828125
15289200;64.0;64.0;0.0;298.177947998;297.773254395
15289800;64.0;64.0;0.0;298.139648438;297.745697021
15290400;64.0;64.0;0.0;298.104125977;297.716430664
15291000;64.0;64.0;0.0;298.070343018;297.685760498
15291600;64.0;64.0;0.0;298.037658691;297.653869629
15292200;64.0;64.0;0.0;298.005706787;297.621002197
15292800;64.0;64.0;0.0;297.974243164;297.587341309
15293400;64.0;64.0;0.0;297.943084717;297.552978516
15294000;64.0;64.0;0.0;297.912200928;297.518096924
15294600;64.0;64.0;0.0;297.881530762;297.482757568
15295200;64.0;64.0;0.0;297.851013184;297.447021484
15295800;64.0;64.0;0.0;297.820526123;297.410827637
15296400;64.0;64.0;0.0;297.789916992;297.374145508
15297000;64.0;64.0;0.0;297.759124756;297.336975098
15297600;64.0;64.0;0.0;297.728515625;297.2996521
15298200;64.0;64.0;0.0;297.698303223;297.262512207
15298800;64.0;64.0;0.0;297.668670654;297.225646973
15299400;64.0;64.0;0.0;297.639526367;297.189147949
15300000;64.0;64.0;0.0;297.610717773;297.152801514
15300600;64.0;64.0;0.0;297.582061768;297.116485596
15301200;64.0;64.0;0.0;297.553497314;297.080200195
15301800;64.0;64.0;0.0;297.524993896;297.043914795
15302400;64.0;64.0;0.0;297.496551514;297.007720947
15303000;64.0;64.0;0.0;297.468170166;296.971618652
15303600;64.0;64.0;0.0;297.439849854;296.935638428
15304200;64.0;64.0;0.0;297.411682129;296.899841309
15304800;64.0;64.0;0.0;297.383728027;296.8644104
15305400;64.0;64.0;0.0;297.356201172;296.829437256
15306000;64.0;64.0;0.0;297.330383301;296.796478271
15306600;64.0;64.0;0.0;297.310119629;296.770324707
15307200;64.0;64.0;0.0;297.300354004;296.7578125
15307800;64.0;64.0;0.0;297.305480957;296.764923096
15308400;64.0;64.0;0.0;297.330291748;296.797943115
15309000;64.0;64.0;0.0;297.36895752;296.850463867
15309600;64.0;64.0;0.0;297.412353516;296.910339355
15310200;64.0;64.0;0.0;297.450714111;296.965057373
15310800;64.0;64.0;0.0;297.486419678;297.015716553
15311400;64.0;64.0;0.0;297.523468018;297.067810059
15312000;64.0;64.0;0.0;297.561096191;297.121124268
15312600;64.0;64.0;0.0;297.598175049;297.174865723
15313200;64.0;64.0;0.0;297.634307861;297.22857666
15313800;64.0;64.0;0.0;297.688354492;297.311126709
15314400;64.0;64.0;0.0;297.703186035;297.334075928
15315000;64.0;64.0;0.0;297.73626709;297.385986328
15315600;64.0;64.0;0.0;297.771697998;297.441070557
15316200;64.0;64.0;0.0;297.815704346;297.511535645
15316800;64.0;64.0;0.0;297.847747803;297.564056396
15317400;64.0;64.0;0.0;297.891113281;297.637084961
15318000;64.0;64.0;0.0;297.901977539;297.655670166
15318600;64.0;64.0;0.0;297.97354126;297.67565918
15319200;64.0;64.0;0.0;298.030090332;297.706695557
15319800;64.0;64.0;0.0;298.077972412;297.743713379
15320400;64.0;64.0;0.0;298.129150391;297.794464111
15321000;64.0;64.0;0.0;298.162078857;297.832366943
15321600;64.0;64.0;0.0;298.199859619;297.879882812
15322200;64.0;64.0;0.0;298.235626221;297.927703857
15322800;64.0;64.0;0.0;298.270507812;297.97644043
15323400;64.0;64.0;0.0;298.304870605;298.026306152
15324000;64.0;64.0;0.0;298.338867188;298.077148438
15324600;64.0;64.0;0.0;298.372711182;298.128875732
15325200;64.0;64.0;0.0;298.406463623;298.181396484
15325800;64.0;64.0;0.0;298.440124512;298.23449707
15326400;64.0;64.0;0.0;298.473693848;298.287902832
15327000;64.0;64.0;0.0;298.507110596;298.341339111
15327600;64.0;64.0;0.0;298.551940918;298.413391113
15328200;64.0;64.0;0.0;298.574584961;298.449829102
15328800;64.0;64.0;0.0;298.605529785;298.499755859
15329400;64.0;64.0;0.0;298.637268066;298.550872803
15330000;64.0;64.0;0.0;298.686553955;298.62991333
15330600;64.0;64.0;0.0;298.718231201;298.680755615
15331200;64.0;64.0;0.0;298.729309082;298.698608398
15331800;64.0;64.0;0.0;298.757446289;298.744049072
15332400;64.0;64.0;0.0;298.790496826;298.797363281
15333000;64.0;64.0;0.0;298.809936523;298.828674316
15333600;64.0;64.0;0.0;298.847351074;298.889221191
15334200;64.0;64.0;0.0;298.857177734;298.90524292
15334800;64.0;64.0;0.0;298.878509521;298.940002441
15335400;64.0;64.0;0.0;298.898742676;298.972930908
15336000;64.0;64.0;0.0;298.918182373;299.004425049
15336600;64.0;64.0;0.0;298.937011719;299.034912109
15337200;64.0;64.0;0.0;298.955444336;299.064788818
15337800;64.0;64.0;0.0;298.973815918;299.09475708
15338400;64.0;64.0;0.0;299.004394531;299.145324707
15339000;64.0;64.0;0.0;299.017486572;299.167114258
15339600;64.0;64.0;0.0;299.032928467;299.192901611
15340200;64.0;64.0;0.0;299.05581665;299.231201172
15340800;64.0;64.0;0.0;299.080688477;299.272918701
15341400;64.0;64.0;0.0;299.107666016;299.318145752
15342000;64.0;64.0;0.0;299.149475098;299.388397217
15342600;64.0;64.0;0.0;299.167205811;299.418304443
15343200;64.0;64.0;0.0;299.21295166;299.49597168
15343800;64.0;64.0;0.0;299.248565674;299.556793213
15344400;64.0;64.0;0.0;299.283355713;299.616790771
15345000;64.0;64.0;0.0;299.299926758;299.645477295
15345600;64.0;64.0;0.0;299.333099365;299.702911377
15346200;64.0;64.0;0.0;299.365905762;299.759460449
15346800;64.0;64.0;0.0;299.39831543;299.814849854
15347400;64.0;64.0;0.0;299.429443359;299.867858887
15348000;64.0;64.0;0.0;299.459289551;299.91796875
15348600;64.0;64.0;0.0;299.491516113;299.970947266
15349200;64.0;64.0;0.0;299.515167236;300.009002686
15349800;64.0;64.0;0.0;299.541290283;300.050048828
15350400;64.0;64.0;0.0;299.565887451;300.087646484
15351000;64.0;64.0;0.0;299.588989258;300.121734619
15351600;64.0;64.0;0.0;299.622131348;300.16796875
15352200;64.0;64.0;0.0;299.629547119;300.177886963
15352800;64.0;64.0;0.0;299.646697998;300.199432373
15353400;64.0;64.0;0.0;299.661987305;300.216583252
15354000;64.0;64.0;0.0;299.715454102;300.235290527
15354600;64.0;64.0;0.0;299.78024292;300.244476318
15355200;64.0;64.0;0.0;299.854125977;300.25177002
15355800;64.0;64.0;0.0;299.914520264;300.253417969
15356400;64.0;64.0;0.0;299.932525635;300.252471924
15357000;64.0;64.0;0.0;299.96295166;300.246643066
15357600;64.0;64.0;0.0;299.982330322;300.232452393
15358200;64.0;64.0;0.0;299.995880127;300.213989258
15358800;64.0;64.0;0.0;300.001617432;300.187896729
15359400;64.0;64.0;0.0;300.003387451;300.157745361
15360000;64.0;64.0;0.0;299.998199463;300.119995117
15360600;64.0;64.0;0.0;299.987731934;300.076171875
15361200;64.0;64.0;0.0;299.969665527;300.021392822
15361800;64.0;64.0;0.0;299.94833374;299.966369629
15362400;64.0;64.0;0.0;299.921966553;299.903015137
15363000;64.0;64.0;0.0;299.884368896;299.811859131
15363600;64.0;64.0;0.0;299.87121582;299.778930664
15364200;64.0;64.0;0.0;299.836456299;299.691497803
15364800;64.0;64.0;0.0;299.82711792;299.668029785
15365400;64.0;64.0;0.0;299.806335449;299.616210938
15366000;64.0;64.0;0.0;299.785797119;299.565246582
15366600;64.0;64.0;0.0;299.765106201;299.514587402
15367200;64.0;64.0;0.0;299.735076904;299.443908691
15367800;64.0;64.0;0.0;299.721893311;299.414215088
15368400;64.0;64.0;0.0;299.693206787;299.351593018
15369000;64.0;64.0;0.0;299.676513672;299.315795898
15369600;64.0;64.0;0.0;299.643096924;299.245178223
15370200;64.0;64.0;0.0;299.617004395;299.191314697
15370800;64.0;64.0;0.0;299.605041504;299.166931152
15371400;64.0;64.0;0.0;299.585235596;299.127227783
15372000;64.0;64.0;0.0;299.561981201;299.081329346
15372600;64.0;64.0;0.0;299.412719727;299.064849854
15373200;64.0;64.0;0.0;299.303344727;299.038757324
15373800;64.0;64.0;0.0;299.218261719;299.007202148
15374400;64.0;64.0;0.0;299.13482666;298.963226318
15375000;64.0;64.0;0.0;299.092163086;298.934906006
15375600;64.0;64.0;0.0;299.042388916;298.896240234
15376200;64.0;64.0;0.0;298.997955322;298.856781006
15376800;64.0;64.0;0.0;298.957397461;298.817016602
15377400;64.0;64.0;0.0;298.919708252;298.777191162
